ticker,cycle,arm,entry,window,iv30,iv91,o2,cycle_return
GLD,136,strip,2019-09-23,estimation,0.1545145,0.1562325,0.9890035683996607,0.19703318105715975
GLD,137,straddle,2019-10-21,estimation,0.1276675,0.1287655,0.9914728712271531,-0.046700717338964505
GLD,137,strip,2019-10-21,estimation,0.1276675,0.1287655,0.9914728712271531,0.3436416562911983
GLD,138,straddle,2019-11-18,estimation,0.10289999999999999,0.110875,0.9280721533258173,0.49832669528385115
GLD,138,strip,2019-11-18,estimation,0.10289999999999999,0.110875,0.9280721533258173,0.5534212869495054
GLD,139,straddle,2019-12-23,estimation,0.09309049999999999,0.108263,0.8598551675087518,-0.1703968681026318
GLD,139,strip,2019-12-23,estimation,0.09309049999999999,0.108263,0.8598551675087518,0.33368919742060416
GLD,140,straddle,2020-01-21,estimation,0.10325300000000001,0.108932,0.94786655895421,0.030111702778319642
GLD,140,strip,2020-01-21,estimation,0.10325300000000001,0.108932,0.94786655895421,0.09982190498636422
GLD,141,straddle,2020-02-24,estimation,0.158498,0.1413855,1.121034335204105,-1.3260390372377902
GLD,141,strip,2020-02-24,estimation,0.158498,0.1413855,1.121034335204105,-2.4639914766701305
GLD,142,straddle,2020-03-23,estimation,0.37106700000000004,0.341464,1.086694351381112,0.09698903869731078
GLD,142,strip,2020-03-23,estimation,0.37106700000000004,0.341464,1.086694351381112,0.4664220957788949
GLD,143,straddle,2020-04-20,estimation,0.242695,0.24001099999999997,1.0111828207873808,0.3978932739892427
GLD,143,strip,2020-04-20,estimation,0.242695,0.24001099999999997,1.0111828207873808,0.6496923527618663
GLD,144,straddle,2020-05-18,estimation,0.20704299999999998,0.224165,0.9236187629647803,0.29226108464473427
GLD,144,strip,2020-05-18,estimation,0.20704299999999998,0.224165,0.9236187629647803,0.48632459571153036
GLD,145,straddle,2020-06-22,estimation,0.17434100000000002,0.195314,0.8926190646855834,0.4123648661159973
GLD,145,strip,2020-06-22,estimation,0.17434100000000002,0.195314,0.8926190646855834,0.7610961707483466
GLD,146,straddle,2020-07-20,estimation,0.134429,0.15193,0.884808793523333,-0.7351236262308618
GLD,146,strip,2020-07-20,estimation,0.134429,0.15193,0.884808793523333,-2.460697900634746
GLD,147,straddle,2020-08-24,estimation,0.21167999999999998,0.22256399999999998,0.9510972124871947,0.5177566055657025
GLD,147,strip,2020-08-24,estimation,0.21167999999999998,0.22256399999999998,0.9510972124871947,0.7145428120212615
GLD,148,straddle,2020-09-21,estimation,0.1809855,0.2016655,0.8974539522129467,0.2071250363501204
GLD,148,strip,2020-09-21,estimation,0.1809855,0.2016655,0.8974539522129467,0.41345201033017503
GLD,149,straddle,2020-10-19,estimation,0.19363550000000002,0.19111050000000002,1.0132122515508044,-0.028147942496928348
GLD,149,strip,2020-10-19,estimation,0.19363550000000002,0.19111050000000002,1.0132122515508044,0.11097584396930844
GLD,150,straddle,2020-11-23,estimation,0.1654215,0.17679250000000002,0.9356816607039324,0.009496051710870331
GLD,150,strip,2020-11-23,estimation,0.1654215,0.17679250000000002,0.9356816607039324,0.24467915536637466
GLD,151,straddle,2020-12-21,estimation,0.176059,0.18899349999999998,0.9315611383460278,-0.17185425212640074
GLD,151,strip,2020-12-21,estimation,0.176059,0.18899349999999998,0.9315611383460278,-0.006967502574457799
GLD,152,straddle,2021-01-19,estimation,0.164604,0.173607,0.9481414919905303,0.07823281036008793
GLD,152,strip,2021-01-19,estimation,0.164604,0.173607,0.9481414919905303,0.4051562862732994
GLD,153,straddle,2021-02-22,estimation,0.16901850000000002,0.178616,0.9462674116540513,-0.10290612310436774
GLD,153,strip,2021-02-22,estimation,0.16901850000000002,0.178616,0.9462674116540513,0.3504321548369993
GLD,154,straddle,2021-03-22,estimation,0.1445785,0.1591755,0.9082961887978992,-0.21501378976045787
GLD,154,strip,2021-03-22,estimation,0.1445785,0.1591755,0.9082961887978992,-0.00305699291939009
GLD,155,straddle,2021-04-19,estimation,0.13675199999999998,0.144613,0.945641124933443,-0.04702755160552392
GLD,155,strip,2021-04-19,estimation,0.13675199999999998,0.144613,0.945641124933443,0.3158439864071428
GLD,156,straddle,2021-05-24,estimation,0.142991,0.151641,0.9429573796005039,-0.08397765975181183
GLD,156,strip,2021-05-24,estimation,0.142991,0.151641,0.9429573796005039,-0.06246044096740589
GLD,157,straddle,2021-06-21,estimation,0.1466025,0.1505235,0.973950911319495,0.4092616696103555
GLD,157,strip,2021-06-21,estimation,0.1466025,0.1505235,0.973950911319495,0.6912467048381606
GLD,158,straddle,2021-07-19,estimation,0.142735,0.1500895,0.9509992371218507,0.06832259864470058
GLD,158,strip,2021-07-19,estimation,0.142735,0.1500895,0.9509992371218507,0.255611687332568
GLD,159,straddle,2021-08-23,estimation,0.139648,0.14854,0.9401373367443112,-0.23782168458582872
GLD,159,strip,2021-08-23,estimation,0.139648,0.14854,0.9401373367443112,0.11363880709614192
GLD,160,straddle,2021-09-20,estimation,0.1464485,0.1474165,0.9934335708689326,0.12537274327381473
GLD,160,strip,2021-09-20,estimation,0.1464485,0.1474165,0.9934335708689326,0.27355066083592505
GLD,161,straddle,2021-10-18,estimation,0.1373405,0.14150449999999998,0.97057337399164,0.028758933477853833
GLD,161,strip,2021-10-18,estimation,0.1373405,0.14150449999999998,0.97057337399164,0.360584376575716
GLD,162,straddle,2021-11-22,estimation,0.143449,0.144918,0.9898632330007314,0.41577518149598014
GLD,162,strip,2021-11-22,estimation,0.143449,0.144918,0.9898632330007314,0.6810656521781918
GLD,163,straddle,2021-12-20,estimation,0.1353,0.147119,0.9196636736247528,0.10292940614006933
GLD,163,strip,2021-12-20,estimation,0.1353,0.147119,0.9196636736247528,0.3819576888135393
GLD,164,straddle,2022-01-24,holdout,0.134658,0.14103300000000002,0.9547978132777434,-0.2451286070355063
GLD,164,strip,2022-01-24,holdout,0.134658,0.14103300000000002,0.9547978132777434,0.12942319853145715
GLD,165,straddle,2022-02-22,holdout,0.15744950000000002,0.155623,1.011736697017793,-0.19559541853996706
GLD,165,strip,2022-02-22,holdout,0.15744950000000002,0.155623,1.011736697017793,-0.5456520428382339
GLD,166,straddle,2022-03-21,holdout,0.1923375,0.19103,1.0068444746898393,0.43384505924962036
GLD,166,strip,2022-03-21,holdout,0.1923375,0.19103,1.0068444746898393,0.6419309412610605
GLD,167,straddle,2022-04-18,holdout,0.171452,0.1772745,0.9671554566505617,-0.07374394830026386
GLD,167,strip,2022-04-18,holdout,0.171452,0.1772745,0.9671554566505617,0.16163560104048788
GLD,168,straddle,2022-05-23,holdout,0.16832750000000002,0.178631,0.942319642167373,-0.08452705683466878
GLD,168,strip,2022-05-23,holdout,0.16832750000000002,0.178631,0.942319642167373,0.177103300553541
GLD,169,straddle,2022-06-21,holdout,0.1548955,0.1675775,0.9243215825513569,-0.03013479893913464
GLD,169,strip,2022-06-21,holdout,0.1548955,0.1675775,0.9243215825513569,0.6714703052282714
GLD,170,straddle,2022-07-18,holdout,0.1739275,0.1743425,0.9976196280310309,0.17250236434869226
GLD,170,strip,2022-07-18,holdout,0.1739275,0.1743425,0.9976196280310309,0.46723554745576656
GLD,171,straddle,2022-08-22,holdout,0.1516045,0.157921,0.9600021529752217,0.08551604745384739
GLD,171,strip,2022-08-22,holdout,0.1516045,0.157921,0.9600021529752217,0.27968715204535693
GLD,172,straddle,2022-09-19,holdout,0.1699985,0.17009849999999999,0.9994121053389654,-0.06266888474306365
GLD,172,strip,2022-09-19,holdout,0.1699985,0.17009849999999999,0.9994121053389654,-0.021637985880332847
GLD,173,straddle,2022-10-24,holdout,0.177413,0.177236,1.000998668442077,-0.3541046603524659
GLD,173,strip,2022-10-24,holdout,0.177413,0.177236,1.000998668442077,-0.18864441431459997
GLD,174,straddle,2022-11-21,holdout,0.152331,0.158141,0.9632606344970627,-0.07208267549630903
GLD,174,strip,2022-11-21,holdout,0.152331,0.158141,0.9632606344970627,-0.005943416686128091
GLD,175,straddle,2022-12-19,holdout,0.133085,0.1489365,0.8935687356692282,-0.1934173903250882
GLD,175,strip,2022-12-19,holdout,0.133085,0.1489365,0.8935687356692282,-0.07834926635210226
GLD,176,straddle,2023-01-23,holdout,0.14696350000000002,0.1521135,0.9661437019068,-0.2556143766834346
GLD,176,strip,2023-01-23,holdout,0.14696350000000002,0.1521135,0.9661437019068,0.009293120190540781
GLD,177,straddle,2023-02-21,holdout,0.1454145,0.145104,1.002139844525306,-0.4870719954269645
GLD,177,strip,2023-02-21,holdout,0.1454145,0.145104,1.002139844525306,-0.7045084554648486
GLD,178,straddle,2023-03-20,holdout,0.1972595,0.1848885,1.0669105974682038,0.3208113604970359
GLD,178,strip,2023-03-20,holdout,0.1972595,0.1848885,1.0669105974682038,0.34023420073295857
GLD,179,straddle,2023-04-24,holdout,0.15374500000000002,0.15633249999999999,0.9834487390657735,0.08132873638135872
GLD,179,strip,2023-04-24,holdout,0.15374500000000002,0.15633249999999999,0.9834487390657735,0.1818365398068669
GLD,180,straddle,2023-05-22,holdout,0.156393,0.1562435,1.0009568398045359,0.21637616430974022
GLD,180,strip,2023-05-22,holdout,0.156393,0.1562435,1.0009568398045359,0.4501303204487787
GLD,181,straddle,2023-06-20,holdout,0.119297,0.128367,0.9293432112614612,0.2172918633256411
GLD,181,strip,2023-06-20,holdout,0.119297,0.128367,0.9293432112614612,0.4549280196411529
GLD,182,straddle,2023-07-24,holdout,0.11452799999999999,0.12249,0.9349987754102375,-0.025106809213860416
GLD,182,strip,2023-07-24,holdout,0.11452799999999999,0.12249,0.9349987754102375,0.24115403591177834
GLD,183,straddle,2023-08-21,holdout,0.1149955,0.12125050000000001,0.9484125838656334,0.3637273847534453
GLD,183,strip,2023-08-21,holdout,0.1149955,0.12125050000000001,0.9484125838656334,0.6047717543583259
GLD,184,straddle,2023-09-18,holdout,0.1007845,0.10812150000000001,0.9321411560142986,-0.5746988206977832
GLD,184,strip,2023-09-18,holdout,0.1007845,0.10812150000000001,0.9321411560142986,-1.346305550055778
GLD,185,straddle,2023-10-23,holdout,0.1532925,0.1458335,1.0511473701172913,0.39404616676928345
GLD,185,strip,2023-10-23,holdout,0.1532925,0.1458335,1.0511473701172913,0.570634864606508
GLD,186,straddle,2023-11-20,holdout,0.112744,0.117945,0.9559031752087838,-0.6356863314916894
GLD,186,strip,2023-11-20,holdout,0.112744,0.117945,0.9559031752087838,-1.1582664646207694
GLD,187,straddle,2023-12-18,holdout,0.12061,0.13030750000000002,0.9255798783646373,0.2588314893592004
GLD,187,strip,2023-12-18,holdout,0.12061,0.13030750000000002,0.9255798783646373,0.41414329205501277
GLD,188,straddle,2024-01-22,holdout,0.1118415,0.1158985,0.964995232897751,0.1157717999304448
GLD,188,strip,2024-01-22,holdout,0.1118415,0.1158985,0.964995232897751,0.31299085938775745
GLD,189,straddle,2024-02-20,holdout,0.105601,0.109417,0.9651242494310757,-0.261173917787818
GLD,189,strip,2024-02-20,holdout,0.105601,0.109417,0.9651242494310757,-0.07295244422909314
GLD,190,straddle,2024-03-18,holdout,0.123664,0.11997,1.0307910310911061,-0.13360889848565735
GLD,190,strip,2024-03-18,holdout,0.123664,0.11997,1.0307910310911061,-0.10827352790791868
GLD,191,straddle,2024-04-22,holdout,0.161823,0.147977,1.0935685951195118,-0.007429860446016505
GLD,191,strip,2024-04-22,holdout,0.161823,0.147977,1.0935685951195118,0.18420557871597415
GLD,192,straddle,2024-05-20,holdout,0.16142299999999998,0.152866,1.0559771302971228,-0.31822154061839164
GLD,192,strip,2024-05-20,holdout,0.16142299999999998,0.152866,1.0559771302971228,-0.5704317010775245
GLD,193,straddle,2024-06-24,holdout,0.141749,0.1403105,1.010252261947609,-0.051054520733925864
GLD,193,strip,2024-06-24,holdout,0.141749,0.1403105,1.010252261947609,-0.12416878479941311
GLD,194,straddle,2024-07-22,holdout,0.1489765,0.1437215,1.0365637709041446,-0.13656209212419504
GLD,194,strip,2024-07-22,holdout,0.1489765,0.1437215,1.0365637709041446,-0.33522956933389464
GLD,195,straddle,2024-08-19,holdout,0.1710035,0.1658945,1.0307966810231803,0.19284186060919306
GLD,195,strip,2024-08-19,holdout,0.1710035,0.1658945,1.0307966810231803,0.4584545077343508
GLD,196,straddle,2024-09-23,holdout,0.1622515,0.1573265,1.0313043257175363,0.3166418598214189
GLD,196,strip,2024-09-23,holdout,0.1622515,0.1573265,1.0313043257175363,0.4967777052874865
GLD,197,straddle,2024-10-21,holdout,0.167402,0.15757100000000002,1.0623909221874581,-0.2593835712399318
GLD,197,strip,2024-10-21,holdout,0.167402,0.15757100000000002,1.0623909221874581,-0.11202116481066522
GLD,198,straddle,2024-11-18,holdout,0.1515595,0.1489935,1.0172222278153074,-0.05438711545531577
GLD,198,strip,2024-11-18,holdout,0.1515595,0.1489935,1.0172222278153074,-0.1413985019871819
GLD,199,straddle,2024-12-23,holdout,0.1383145,0.143409,0.9644757302540287,0.15093028612291218
GLD,199,strip,2024-12-23,holdout,0.1383145,0.143409,0.9644757302540287,0.43608118414870994
GLD,200,straddle,2025-01-21,holdout,0.139172,0.1439725,0.9666568268245671,-0.07006827707150505
GLD,200,strip,2025-01-21,holdout,0.139172,0.1439725,0.9666568268245671,0.1410466190512894
GLD,201,straddle,2025-02-24,holdout,0.1544065,0.1514245,1.019692982311317,-0.009149905259908052
GLD,201,strip,2025-02-24,holdout,0.1544065,0.1514245,1.019692982311317,0.10508479562800883
GLD,202,straddle,2025-03-24,holdout,0.14380300000000001,0.146432,0.9820462740384616,-1.2024828314360205
GLD,202,strip,2025-03-24,holdout,0.14380300000000001,0.146432,0.9820462740384616,-2.541089474394644
GLD,203,straddle,2025-04-21,holdout,0.260268,0.22663149999999999,1.148419350355092,-0.17702183900782856
GLD,203,strip,2025-04-21,holdout,0.260268,0.22663149999999999,1.148419350355092,-0.09600394909296533
GLD,204,straddle,2025-05-19,holdout,0.196482,0.18476949999999998,1.0633897910640016,0.046602775681713386
GLD,204,strip,2025-05-19,holdout,0.196482,0.18476949999999998,1.0633897910640016,0.19910843673730616
GLD,205,straddle,2025-06-23,holdout,0.176621,0.171999,1.026872249257263,0.27053197511066834
GLD,205,strip,2025-06-23,holdout,0.176621,0.171999,1.026872249257263,0.4181588335267506
GLD,206,straddle,2025-07-21,holdout,0.1675635,0.164779,1.0168983911784875,0.08443428667716436
GLD,206,strip,2025-07-21,holdout,0.1675635,0.164779,1.0168983911784875,0.18889806665616427
SLV,1,straddle,2008-12-22,estimation,0.612675,0.6071694999999999,1.0090674844503884,0.28976229298730016
SLV,2,straddle,2009-01-20,estimation,0.525992,0.5231825,1.0053700190660046,0.12864193701969784
SLV,3,straddle,2009-02-23,estimation,0.545779,0.5287855,1.0321368494408414,0.26213672030654106
SLV,4,straddle,2009-03-23,estimation,0.468417,0.5087215,0.9207729573057163,0.08604273931319127
SLV,5,straddle,2009-04-20,estimation,0.429581,0.4290645,1.0012037817158026,-0.013511541680663708
SLV,6,straddle,2009-05-18,estimation,0.345149,0.375011,0.920370335803483,0.1902656264640361
SLV,7,straddle,2009-06-22,estimation,0.379613,0.3964695,0.9574834886416231,0.4273718202904827
SLV,8,straddle,2009-07-20,estimation,0.32690549999999996,0.3521865,0.9282170100216787,0.019168504266785256
SLV,9,straddle,2009-08-24,estimation,0.3605835,0.3814375,0.9453278715385877,-0.1402809473983556
SLV,10,straddle,2009-09-21,estimation,0.4098585,0.4198695,0.9761568773154516,0.2542906588705607
SLV,11,straddle,2009-10-19,estimation,0.350484,0.387855,0.9036469814750359,-0.1347878328128801
SLV,12,straddle,2009-11-23,estimation,0.361116,0.3793215,0.952005093304756,0.1115795752063927
SLV,13,straddle,2009-12-21,estimation,0.3131045,0.3527495,0.8876114636590555,0.025296732030306458
SLV,14,straddle,2010-01-19,estimation,0.2864395,0.3209095,0.8925865391956299,-0.305737564332836
SLV,15,straddle,2010-02-22,estimation,0.3319605,0.346636,0.9576630817341534,0.24460906248731695
SLV,16,straddle,2010-03-22,estimation,0.25942600000000005,0.2777765,0.9339378961143223,0.06933668426144755
SLV,17,straddle,2010-04-19,estimation,0.26493500000000003,0.2758735,0.9603495805142576,-0.15113095617778555
SLV,18,straddle,2010-05-24,estimation,0.35969850000000003,0.358579,1.0031220456301124,0.327761139642846
SLV,19,straddle,2010-06-21,estimation,0.309879,0.3261755,0.9500376331146883,0.2139875357063082
SLV,20,straddle,2010-07-19,estimation,0.2785605,0.292723,0.9516180826241873,0.19560213790276199
SLV,21,straddle,2010-08-23,estimation,0.24509,0.296134,0.8276320854748188,-0.19198134842226972
SLV,22,straddle,2010-09-20,estimation,0.277497,0.3064345,0.9055670950888363,-0.07837967764064696
SLV,23,straddle,2010-10-18,estimation,0.34279550000000003,0.355479,0.9643199738943793,-0.3712837556508973
SLV,24,straddle,2010-11-22,estimation,0.4376685,0.4097995,1.0680064275334646,0.20123782631826007
SLV,24,strip,2010-11-22,estimation,0.4376685,0.4097995,1.0680064275334646,0.41396601046359904
SLV,25,straddle,2010-12-20,estimation,0.3639195,0.3801515,0.9573012338501887,0.19797908163577427
SLV,25,strip,2010-12-20,estimation,0.3639195,0.3801515,0.9573012338501887,0.48071041518508295
SLV,26,straddle,2011-01-24,estimation,0.366958,0.35530399999999995,1.0328000810573483,0.02483220948410758
SLV,26,strip,2011-01-24,estimation,0.366958,0.35530399999999995,1.0328000810573483,0.2578141999454217
SLV,27,straddle,2011-02-22,estimation,0.38447,0.36521000000000003,1.0527367815777222,-0.03293746671993009
SLV,27,strip,2011-02-22,estimation,0.38447,0.36521000000000003,1.0527367815777222,0.022976508879753412
SLV,28,straddle,2011-03-21,estimation,0.37198600000000004,0.3710375,1.0025563453828792,0.20066686990539906
SLV,28,strip,2011-03-21,estimation,0.37198600000000004,0.3710375,1.0025563453828792,0.4259210325794808
SLV,29,straddle,2011-04-18,estimation,0.3986225,0.380876,1.0465939045778678,-0.9510903580003839
SLV,29,strip,2011-04-18,estimation,0.3986225,0.380876,1.0465939045778678,-2.2840229753070123
SLV,30,straddle,2011-05-23,estimation,0.4423935,0.41169,1.0745791736500765,0.2285306311692836
SLV,30,strip,2011-05-23,estimation,0.4423935,0.41169,1.0745791736500765,0.29015293695960537
SLV,31,straddle,2011-06-20,estimation,0.3911255,0.3998095,0.9782796556860205,-0.22718322681938877
SLV,31,strip,2011-06-20,estimation,0.3911255,0.3998095,0.9782796556860205,0.09821246087175567
SLV,32,straddle,2011-07-18,estimation,0.4239365,0.41565450000000004,1.0199252023014305,-0.1621754950334131
SLV,32,strip,2011-07-18,estimation,0.4239365,0.41565450000000004,1.0199252023014305,-0.21108594530072955
SLV,33,straddle,2011-08-22,estimation,0.497178,0.481628,1.032286328867923,0.13333742499126514
SLV,33,strip,2011-08-22,estimation,0.497178,0.481628,1.032286328867923,0.43029994222836737
SLV,34,straddle,2011-09-19,estimation,0.41689750000000003,0.4281295,0.9737649472881453,-0.7564468737571479
SLV,34,strip,2011-09-19,estimation,0.41689750000000003,0.4281295,0.9737649472881453,-1.5960104198332974
SLV,35,straddle,2011-10-24,estimation,0.513868,0.4921005,1.0442338506057198,0.04262393830533905
SLV,35,strip,2011-10-24,estimation,0.513868,0.4921005,1.0442338506057198,0.16941874675793267
SLV,36,straddle,2011-11-21,estimation,0.467236,0.46960999999999997,0.9949447413811461,0.05219834505544438
SLV,36,strip,2011-11-21,estimation,0.467236,0.46960999999999997,0.9949447413811461,0.35001363802956337
SLV,37,straddle,2011-12-19,estimation,0.421517,0.4392625,0.9596016049628638,0.057473518384077556
SLV,37,strip,2011-12-19,estimation,0.421517,0.4392625,0.9596016049628638,0.09492000018997825
SLV,38,straddle,2012-01-23,estimation,0.3737775,0.39381,0.949131560905005,0.2706675574056555
SLV,38,strip,2012-01-23,estimation,0.3737775,0.39381,0.949131560905005,0.5629399266748942
SLV,39,straddle,2012-02-21,estimation,0.3242115,0.35057950000000004,0.9247873877394427,-0.3229134810725234
SLV,39,strip,2012-02-21,estimation,0.3242115,0.35057950000000004,0.9247873877394427,-0.3203172096869278
SLV,40,straddle,2012-03-19,estimation,0.2942985,0.3229615,0.9112494832975447,0.02546242355048695
SLV,40,strip,2012-03-19,estimation,0.2942985,0.3229615,0.9112494832975447,0.22787445185797003
SLV,41,straddle,2012-04-23,estimation,0.2938145,0.3093405,0.9498093524772863,0.22687577264066916
SLV,41,strip,2012-04-23,estimation,0.2938145,0.3093405,0.9498093524772863,0.4706170170976261
SLV,42,straddle,2012-05-21,estimation,0.330514,0.342951,0.9637353441162148,0.5111700623714922
SLV,42,strip,2012-05-21,estimation,0.330514,0.342951,0.9637353441162148,0.6101680867708754
SLV,43,straddle,2012-06-18,estimation,0.303466,0.3320555,0.9139014411747434,0.026413382596789887
SLV,43,strip,2012-06-18,estimation,0.303466,0.3320555,0.9139014411747434,0.2704281128174314
SLV,44,straddle,2012-07-23,estimation,0.30041850000000003,0.31772049999999996,0.9455433313242302,0.3203688753291935
SLV,44,strip,2012-07-23,estimation,0.30041850000000003,0.31772049999999996,0.9455433313242302,0.6098241237105078
SLV,45,straddle,2012-08-20,estimation,0.24930449999999998,0.285366,0.8736307058304071,-0.3643222970817853
SLV,45,strip,2012-08-20,estimation,0.24930449999999998,0.285366,0.8736307058304071,-0.4414187239420466
SLV,46,straddle,2012-09-24,estimation,0.3041185,0.3057515,0.9946590613619231,0.35632438516611803
SLV,46,strip,2012-09-24,estimation,0.3041185,0.3057515,0.9946590613619231,0.6559397675007309
SLV,47,straddle,2012-10-22,estimation,0.2614305,0.267453,0.9774820248791377,0.3100223592690402
SLV,47,strip,2012-10-22,estimation,0.2614305,0.267453,0.9774820248791377,0.31287318721966706
SLV,48,straddle,2012-11-19,estimation,0.2152875,0.2386305,0.9021793106916342,-0.07145032631321642
SLV,48,strip,2012-11-19,estimation,0.2152875,0.2386305,0.9021793106916342,0.024319846086833827
SLV,49,straddle,2012-12-24,estimation,0.240325,0.24930449999999998,0.9639817973602564,0.17997347759790402
SLV,49,strip,2012-12-24,estimation,0.240325,0.24930449999999998,0.9639817973602564,0.47519595744021137
SLV,50,straddle,2013-01-22,estimation,0.217271,0.2316765,0.9378206248799511,0.10261053425379915
SLV,50,strip,2013-01-22,estimation,0.217271,0.2316765,0.9378206248799511,0.2654555193750449
SLV,51,straddle,2013-02-19,estimation,0.2363275,0.2376415,0.9944706627419874,0.4844387044075632
SLV,52,straddle,2013-03-18,estimation,0.19877050000000002,0.2111875,0.9412039064812076,-0.3252719649654862
SLV,52,strip,2013-03-18,estimation,0.19877050000000002,0.2111875,0.9412039064812076,-3.4377697072236413
SLV,53,straddle,2013-04-22,estimation,0.3158995,0.2753605,1.1472215513844577,0.02451394709410189
SLV,53,strip,2013-04-22,estimation,0.3158995,0.2753605,1.1472215513844577,0.25702022330670177
SLV,54,straddle,2013-05-20,estimation,0.3672645,0.3062675,1.1991624968369152,0.08558737770897475
SLV,54,strip,2013-05-20,estimation,0.3672645,0.3062675,1.1991624968369152,0.11698774649456525
SLV,55,straddle,2013-06-24,estimation,0.36991949999999996,0.33207149999999996,1.1139754540814253,-0.13075449140865503
SLV,55,strip,2013-06-24,estimation,0.36991949999999996,0.33207149999999996,1.1139754540814253,-0.10829545904427242
SLV,56,straddle,2013-07-22,estimation,0.3194965,0.3076965,1.0383494774883693,-0.13851752962821026
SLV,56,strip,2013-07-22,estimation,0.3194965,0.3076965,1.0383494774883693,0.05661295148406734
SLV,57,straddle,2013-08-19,estimation,0.35015450000000004,0.32742499999999997,1.0694189509047876,-0.803735929692039
SLV,58,straddle,2013-09-23,estimation,0.355627,0.335592,1.0597004696178693,0.5680624282163559
SLV,58,strip,2013-09-23,estimation,0.355627,0.335592,1.0597004696178693,0.6250802178816101
SLV,59,straddle,2013-10-21,estimation,0.3224665,0.307237,1.0495692250607838,0.2514609703291292
SLV,59,strip,2013-10-21,estimation,0.3224665,0.307237,1.0495692250607838,0.574547586099618
SLV,60,straddle,2013-11-18,estimation,0.2798655,0.2793855,1.0017180562341281,-0.14258745327621425
SLV,60,strip,2013-11-18,estimation,0.2798655,0.2793855,1.0017180562341281,0.05983278557192531
SLV,61,straddle,2013-12-23,estimation,0.27011949999999996,0.278301,0.9706019741215445,0.18191980609491595
SLV,62,straddle,2014-01-21,estimation,0.2634225,0.2699555,0.9757997151382357,0.08797296516154988
SLV,62,strip,2014-01-21,estimation,0.2634225,0.2699555,0.9757997151382357,0.2482215563799621
SLV,63,straddle,2014-02-24,estimation,0.273387,0.26837849999999996,1.018662076135011,0.006288435125349126
SLV,63,strip,2014-02-24,estimation,0.273387,0.26837849999999996,1.018662076135011,0.3711405964930452
SLV,64,straddle,2014-03-24,estimation,0.266146,0.26632049999999996,0.999344774435314,0.7000280026291748
SLV,64,strip,2014-03-24,estimation,0.266146,0.26632049999999996,0.999344774435314,0.7970769182828291
SLV,65,straddle,2014-04-21,estimation,0.23114200000000001,0.2396375,0.9645485368525377,0.3927161174141319
SLV,66,straddle,2014-05-19,estimation,0.211923,0.2207345,0.9600810022900815,0.2560408892115676
SLV,66,strip,2014-05-19,estimation,0.211923,0.2207345,0.9600810022900815,0.29736101637095536
SLV,67,straddle,2014-06-23,estimation,0.19033699999999998,0.201675,0.9437808355026651,0.3272583492951696
SLV,67,strip,2014-06-23,estimation,0.19033699999999998,0.201675,0.9437808355026651,0.49880775161434143
SLV,68,straddle,2014-07-21,estimation,0.194882,0.2017455,0.9659794146585674,0.09619135650307
SLV,69,straddle,2014-08-18,estimation,0.1748615,0.188834,0.9260064395183071,0.12433127267265597
SLV,70,straddle,2014-09-22,estimation,0.230244,0.2214985,1.0394833373589438,0.2893079916129849
SLV,70,strip,2014-09-22,estimation,0.230244,0.2214985,1.0394833373589438,0.6005099576830023
SLV,71,straddle,2014-10-20,estimation,0.252771,0.248203,1.0184042900367845,-0.054827767142009015
SLV,71,strip,2014-10-20,estimation,0.252771,0.248203,1.0184042900367845,0.1941904115217668
SLV,72,straddle,2014-11-24,estimation,0.272448,0.265389,1.0265986909781493,-0.8554699890380237
SLV,72,strip,2014-11-24,estimation,0.272448,0.265389,1.0265986909781493,-1.0201005177351807
SLV,73,straddle,2014-12-22,estimation,0.306209,0.2958105,1.0351525723393864,-0.02647346918593993
SLV,73,strip,2014-12-22,estimation,0.306209,0.2958105,1.0351525723393864,-0.05572558768861405
SLV,74,straddle,2015-01-20,estimation,0.3516785,0.323369,1.0875454975585166,-0.05689637639532169
SLV,74,strip,2015-01-20,estimation,0.3516785,0.323369,1.0875454975585166,0.18687436348222883
SLV,75,straddle,2015-02-23,estimation,0.3196795,0.3065685,1.0427669509424484,0.07831568153477621
SLV,75,strip,2015-02-23,estimation,0.3196795,0.3065685,1.0427669509424484,0.49546846474851963
SLV,76,straddle,2015-03-23,estimation,0.2734625,0.27586299999999997,0.9912982168685182,0.16558460754730214
SLV,77,straddle,2015-04-20,estimation,0.256525,0.2626345,0.9767376334792268,-0.10217600802715798
SLV,78,straddle,2015-05-18,estimation,0.244699,0.2537775,0.9642265370255441,0.004965048381062504
SLV,78,strip,2015-05-18,estimation,0.244699,0.2537775,0.9642265370255441,0.6246940487252891
SLV,79,straddle,2015-06-22,estimation,0.2257965,0.2376275,0.9502119914572178,-0.0006163994272915077
SLV,80,straddle,2015-07-20,estimation,0.300407,0.2902475,1.0350028854684363,0.24275731573337112
SLV,80,strip,2015-07-20,estimation,0.300407,0.2902475,1.0350028854684363,0.520448089986211
SLV,81,straddle,2015-08-24,estimation,0.3309035,0.30298,1.0921628490329394,0.33286639435525933
SLV,82,straddle,2015-09-21,estimation,0.2608475,0.266798,0.9776966094198608,-0.2586536979604074
SLV,83,straddle,2015-10-19,estimation,0.2492965,0.2600305,0.9587202270502884,0.13333258546580246
SLV,84,straddle,2015-11-23,estimation,0.2582135,0.2636415,0.9794114356047892,0.024430646495601862
