ticker,cycle,entry,k_strip,rv21,iv30,iv91,o1,o2,o1_median_prior,o2_p90_prior,o1_trade,o2_trade
GLD,167,2022-04-18,0.03699091237925979,0.013593179266535336,0.171452,0.1772745,1.0011041286883957,0.9671554566505617,0.39814175138098185,1.0454417167919603,True,True
GLD,168,2022-05-23,0.038458203245094566,0.02290435410307149,0.16832750000000002,0.178631,0.5182449935810614,0.942319642167373,0.3990180563945607,1.0453055852235613,True,True
GLD,169,2022-06-21,0.03278842567757409,0.023015967428176687,0.1548955,0.1675775,0.35388736636461776,0.9243215825513569,0.4029519267491787,1.0451694536551623,False,True
GLD,170,2022-07-18,0.03803694068158232,0.015479052694256024,0.1739275,0.1743425,0.899070139892601,0.9976196280310309,0.3990180563945607,1.0450333220867636,True,True
GLD,171,2022-08-22,0.027036669349770122,0.014787043586253157,0.1516045,0.157921,0.6034427046603462,0.9600021529752217,0.4029519267491787,1.0448971905183646,True,True
GLD,172,2022-09-19,0.033865665423114096,0.016790834788966827,0.1699985,0.17009849999999999,0.7015684924932891,0.9994121053389654,0.4068857971037966,1.0447610589499656,True,True
GLD,173,2022-10-24,0.03837031069303371,0.029883506110307687,0.177413,0.177236,0.24997730843325458,1.000998668442077,0.40779680264408436,1.0445918404850487,False,True
GLD,174,2022-11-21,0.028157850463356542,0.03566084216136398,0.152331,0.158141,-0.23622703317233765,0.9632606344970627,0.4068857971037966,1.0444226220201318,False,True
GLD,175,2022-12-19,0.021588587022084563,0.02196562597127315,0.133085,0.1489365,-0.017313979158246343,0.8935687356692282,0.4029519267491787,1.044253403555215,False,True
GLD,176,2023-01-23,0.026377375352995985,0.018824838422915935,0.14696350000000002,0.1521135,0.33732945798101444,0.9661437019068,0.3990180563945607,1.044084185090298,False,True
GLD,177,2023-02-21,0.024003339959370824,0.01926936637176733,0.1454145,0.145104,0.2196763853431756,1.002139844525306,0.39814175138098185,1.043914966625381,False,True
GLD,178,2023-03-20,0.04569927377088551,0.03138542208370856,0.1972595,0.1848885,0.37573888628613544,1.0669105974682038,0.397265446367403,1.0437457481604642,False,False
GLD,179,2023-04-24,0.028002746918718478,0.019896576763945312,0.15374500000000002,0.15633249999999999,0.3417549145825587,0.9834487390657735,0.3956458874992861,1.0451694536551623,False,True
GLD,180,2023-05-22,0.031671134316509024,0.01677531087011497,0.156393,0.1562435,0.6354974622237426,1.0009568398045359,0.39402632863116915,1.0450333220867636,True,True
GLD,181,2023-06-20,0.01637992815620537,0.014162096251418153,0.119297,0.128367,0.14548757468418513,0.9293432112614612,0.3956458874992861,1.0448971905183646,False,True
GLD,182,2023-07-24,0.015033685774588277,0.00661229726084036,0.11452799999999999,0.12249,0.8213622648235777,0.9349987754102375,0.39402632863116915,1.0447610589499656,True,True
GLD,183,2023-08-21,0.0165077669713194,0.008016277358346358,0.1149955,0.12125050000000001,0.7223568513485027,0.9484125838656334,0.3956458874992861,1.0445918404850487,True,True
GLD,184,2023-09-18,0.012486233020546989,0.005145856262230044,0.1007845,0.10812150000000001,0.8864348974830764,0.9321411560142986,0.397265446367403,1.0444226220201318,True,True
GLD,185,2023-10-23,0.030666023687594055,0.027921464727075032,0.1532925,0.1458335,0.09375958336266968,1.0511473701172913,0.39814175138098185,1.044253403555215,False,False
GLD,186,2023-11-20,0.015874218153437102,0.00985956062313794,0.112744,0.117945,0.4762546873149627,0.9559031752087838,0.397265446367403,1.0455778483603593,True,True
GLD,187,2023-12-18,0.019025751086452485,0.025751012484757002,0.12061,0.13030750000000002,-0.3026805642446803,0.9255798783646373,0.39814175138098185,1.0454417167919603,False,True
GLD,188,2024-01-22,0.016493099411624156,0.009122112186750688,0.1118415,0.1158985,0.5922406992562402,0.964995232897751,0.397265446367403,1.0453055852235613,True,True
GLD,189,2024-02-20,0.01408088423629339,0.008783181804064118,0.105601,0.109417,0.4719794153698769,0.9651242494310757,0.39814175138098185,1.0451694536551623,True,True
GLD,190,2024-03-18,0.019075358670172692,0.013625187667266395,0.123664,0.11997,0.336477265949502,1.0307910310911061,0.3990180563945607,1.0450333220867636,False,True
GLD,191,2024-04-22,0.03267820207619626,0.03325902344804126,0.161823,0.147977,-0.017617859730336353,1.0935685951195118,0.39814175138098185,1.0448971905183646,False,False
GLD,192,2024-05-20,0.030660252026429535,0.02750175628857917,0.16142299999999998,0.152866,0.10871722577750254,1.0559771302971228,0.397265446367403,1.046122374633955,False,False
GLD,193,2024-06-24,0.02380718582870167,0.037232137763463104,0.141749,0.1403105,-0.44718484600630315,1.010252261947609,0.3956458874992861,1.0484436324747157,False,True
GLD,194,2024-07-22,0.025098622397463737,0.02496565221866225,0.1489765,0.1437215,0.00531199113507477,1.0365637709041446,0.39402632863116915,1.0481857149368534,False,True
GLD,195,2024-08-19,0.034795111294638775,0.025910077372739218,0.1710035,0.1658945,0.2948449160920371,1.0307966810231803,0.3919772223275244,1.0479277973989911,False,True
GLD,196,2024-09-23,0.03150692327272027,0.01623081564836134,0.1622515,0.1573265,0.6632956722555644,1.0313043257175363,0.38992811602387967,1.0476698798611288,True,True
GLD,197,2024-10-21,0.034374908060347445,0.011033912614999086,0.167402,0.15757100000000002,1.1363533861683963,1.0623909221874581,0.3919772223275244,1.0474119623232665,True,False
GLD,198,2024-11-18,0.028494183917285216,0.0372021622244607,0.1515595,0.1489935,-0.2666668905322588,1.0172222278153074,0.39402632863116915,1.0488978017942774,False,True
GLD,199,2024-12-23,0.024117200488555788,0.03046862222286534,0.1383145,0.143409,-0.23377207533570735,0.9644757302540287,0.3919772223275244,1.0488487388488525,False,True
GLD,200,2025-01-21,0.02383609170846273,0.018528292390882425,0.139172,0.1439725,0.25190200806054075,0.9666568268245671,0.38992811602387967,1.0487996759034277,False,True
GLD,201,2025-02-24,0.02860526994135675,0.018692067527720218,0.1544065,0.1514245,0.42549172704993443,1.019692982311317,0.38662756700780637,1.0487506129580029,True,True
GLD,202,2025-03-24,0.02496729235494079,0.018837345059081356,0.14380300000000001,0.146432,0.2817253236995287,0.9820462740384616,0.38992811602387967,1.048701550012578,False,True
GLD,203,2025-04-21,0.08433163710302108,0.07126672293149822,0.260268,0.22663149999999999,0.16832758703452902,1.148419350355092,0.38662756700780637,1.0484436324747157,False,False
GLD,204,2025-05-19,0.045267614858538106,0.0840208555640482,0.196482,0.18476949999999998,-0.6184731755127998,1.0633897910640016,0.3833270179917331,1.0490940535759765,False,False
GLD,205,2025-06-23,0.03682991665918375,0.030715340122952482,0.176621,0.171999,0.18154825953543366,1.026872249257263,0.3802342537132933,1.0505608129221518,False,True
GLD,206,2025-07-21,0.03190899772440494,0.01716249817959157,0.1675635,0.164779,0.6201613653203079,1.0168983911784875,0.3771414894348535,1.0503652938571053,True,True
SLV,1,2008-12-22,0.4383335632023035,0.45577388846173217,0.612675,0.6071694999999999,-0.039016647539765914,1.0090674844503884,,,True,True
SLV,2,2009-01-20,0.32023680534296445,0.21469143275816255,0.525992,0.5231825,0.3998589380401106,1.0053700190660046,-0.039016647539765914,1.0090674844503884,True,True
SLV,3,2009-02-23,0.3509336201446924,0.11003708590453976,0.545779,0.5287855,1.1597796356255416,1.0321368494408414,0.18042114525017233,1.00869773791195,True,True
SLV,4,2009-03-23,0.25690186368792095,0.1383726105987551,0.468417,0.5087215,0.6187440353155604,0.9207729573057163,0.3998589380401106,1.0275229764427507,True,True
SLV,5,2009-04-20,0.22420940348210427,0.10395255804281653,0.429581,0.4290645,0.7686458297430259,1.0012037817158026,0.5093014866778355,1.0252160399437056,True,True
SLV,6,2009-05-18,0.12186778509024272,0.09966823290786855,0.345149,0.375011,0.2010897289123507,0.920370335803483,0.6187440353155604,1.0229091034446602,True,True
SLV,7,2009-06-22,0.1640464100711849,0.1606930920525516,0.379613,0.3964695,0.02065309081515012,0.9574834886416231,0.5093014866778355,1.020602166945615,True,True
SLV,8,2009-07-20,0.12747180598834434,0.06101486256708456,0.32690549999999996,0.3521865,0.7367777275060334,0.9282170100216787,0.3998589380401106,1.0182952304465696,True,True
SLV,9,2009-08-24,0.1617765256418428,0.11081445878278895,0.3605835,0.3814375,0.37835865131018354,0.9453278715385877,0.5093014866778355,1.0159882939475242,True,True
SLV,10,2009-09-21,0.19321580216885312,0.07924204050002742,0.4098585,0.4198695,0.8913007378153636,0.9761568773154516,0.3998589380401106,1.013681357448479,True,True
SLV,11,2009-10-19,0.1461715838517589,0.10133415195370507,0.350484,0.387855,0.36635767232933164,0.9036469814750359,0.5093014866778355,1.0113744209494338,True,True
SLV,12,2009-11-23,0.15168752888748077,0.13072698807660837,0.361116,0.3793215,0.1487115858863159,0.952005093304756,0.3998589380401106,1.0090674844503884,True,True
SLV,13,2009-12-21,0.13105347517455637,0.08040984140429086,0.3131045,0.3527495,0.4884688731265418,0.8876114636590555,0.38910879467514703,1.00869773791195,True,True
SLV,14,2010-01-19,0.10880644239606399,0.08136816461977014,0.2864395,0.3209095,0.2905864473954384,0.8925865391956299,0.3998589380401106,1.0083279913735117,True,True
SLV,15,2010-02-22,0.14712125512430005,0.12310978535695502,0.3319605,0.346636,0.1781805904040649,0.9576630817341534,0.38910879467514703,1.0079582448350732,True,True
SLV,16,2010-03-22,0.1012538655868917,0.04174956885719737,0.25942600000000005,0.2777765,0.885941759424003,0.9339378961143223,0.37835865131018354,1.007588498296635,True,True
SLV,17,2010-04-19,0.08973826153667304,0.06351587663703566,0.26493500000000003,0.2758735,0.3456073277093053,0.9603495805142576,0.38910879467514703,1.0072187517581965,True,True
SLV,18,2010-05-24,0.16691564562988442,0.12561398349021113,0.35969850000000003,0.358579,0.2842749874562119,1.0031220456301124,0.37835865131018354,1.006849005219758,True,True
SLV,19,2010-06-21,0.12603077169313492,0.0716821400890984,0.309879,0.3261755,0.56428447254676,0.9500376331146883,0.37235816181975756,1.0064792586813198,True,True
SLV,20,2010-07-19,0.10827561329789467,0.06459912405730747,0.2785605,0.292723,0.5164791001337498,0.9516180826241873,0.37835865131018354,1.0061095121428814,True,True
SLV,21,2010-08-23,0.08039949823954046,0.03803922869005426,0.24509,0.296134,0.7483899741787797,0.8276320854748188,0.38910879467514703,1.0057397656044431,True,True
SLV,22,2010-09-20,0.10930519267631106,0.04025930966617215,0.277497,0.3064345,0.9988026293552116,0.9055670950888363,0.3998589380401106,1.0053700190660046,True,True
SLV,23,2010-10-18,0.1290606039673709,0.07420328352558667,0.34279550000000003,0.355479,0.5534736906770991,0.9643199738943793,0.4441639055833262,1.0051452217224155,True,True
SLV,24,2010-11-22,0.22229154608708357,0.19099107276765248,0.4376685,0.4097995,0.15176310343121527,1.0680064275334646,0.4884688731265418,1.0049204243788261,True,True
SLV,25,2010-12-20,0.1547397207885873,0.1107099948844204,0.3639195,0.3801515,0.3348303610646571,0.9573012338501887,0.4441639055833262,1.0079582448350732,True,True
SLV,26,2011-01-24,0.16916820329757218,0.08600190334271703,0.366958,0.35530399999999995,0.6765240778383645,1.0328000810573483,0.3998589380401106,1.007588498296635,True,True
SLV,27,2011-02-22,0.1736023398546787,0.09227848459780279,0.38447,0.36521000000000003,0.6319562691739428,1.0527367815777222,0.4441639055833262,1.020602166945615,True,True
SLV,28,2011-03-21,0.1658176942474989,0.14226141647784427,0.37198600000000004,0.3710375,0.15322263121738772,1.0025563453828792,0.4884688731265418,1.032402142087444,True,True
SLV,29,2011-04-18,0.18894397637937746,0.07114757062541587,0.3986225,0.380876,0.9766943702994768,1.0465939045778678,0.4441639055833262,1.0323358189257934,True,True
SLV,30,2011-05-23,0.24470737396025105,0.6604775774175801,0.4423935,0.41169,-0.9929000708033531,1.0745791736500765,0.4884688731265418,1.0355588457614522,True,True
SLV,31,2011-06-20,0.1907161449157223,0.12656934084355603,0.3911255,0.3998095,0.40999586340355587,0.9782796556860205,0.4441639055833262,1.0472081922778533,True,True
SLV,32,2011-07-18,0.20069566753271542,0.1480697031308029,0.4239365,0.41565450000000004,0.3041065387926716,1.0199252023014305,0.40999586340355587,1.0465939045778678,True,True
SLV,33,2011-08-22,0.2828479086308437,0.21305532610498082,0.497178,0.481628,0.2833574488930121,1.032286328867923,0.4049274007218332,1.045214522225816,True,True
SLV,34,2011-09-19,0.2097060782152547,0.17536459534446808,0.41689750000000003,0.4281295,0.17883971415783137,0.9737649472881453,0.3998589380401106,1.043835139873764,True,True
SLV,35,2011-10-24,0.36859846958868264,0.23851738124873734,0.513868,0.4921005,0.43526570824402555,1.0442338506057198,0.38910879467514703,1.042455757521712,True,True
SLV,36,2011-11-21,0.2930379863562898,0.193239518646951,0.467236,0.46960999999999997,0.4163717981574958,0.9949447413811461,0.3998589380401106,1.0456498829890086,True,True
SLV,37,2011-12-19,0.22549828361005364,0.180256223384912,0.421517,0.4392625,0.22393324545210125,0.9596016049628638,0.4049274007218332,1.0454138775917938,False,True
SLV,38,2012-01-23,0.16905857225558887,0.17129469442276152,0.3737775,0.39381,-0.013140196148905863,0.949131560905005,0.3998589380401106,1.045177872194579,False,True
SLV,39,2012-02-21,0.12571900827544488,0.06090939800976367,0.3242115,0.35057950000000004,0.7246618420134887,0.9247873877394427,0.38910879467514703,1.0449418667973642,True,True
SLV,40,2012-03-19,0.10842341260915175,0.15300921776112617,0.2942985,0.3229615,-0.34445411721868396,0.9112494832975447,0.3998589380401106,1.0447058614001494,False,True
SLV,41,2012-04-23,0.1140143573979889,0.0746096140979738,0.2938145,0.3093405,0.42405500833811266,0.9498093524772863,0.38910879467514703,1.0444698560029346,True,True
SLV,42,2012-05-21,0.14813313204838346,0.05582845036329544,0.330514,0.342951,0.975827807694436,0.9637353441162148,0.3998589380401106,1.0442338506057198,True,True
SLV,43,2012-06-18,0.12276797427574586,0.04425188317387524,0.303466,0.3320555,1.0203982577496986,0.9139014411747434,0.4049274007218332,1.0430904736508826,True,True
SLV,44,2012-07-23,0.11644078000712003,0.06017598463143718,0.30041850000000003,0.31772049999999996,0.6601094713107037,0.9455433313242302,0.40999586340355587,1.0419470966960456,True,True
SLV,45,2012-08-20,0.08009040320536687,0.03570352802133105,0.24930449999999998,0.285366,0.807906528696569,0.8736307058304071,0.41318383078052584,1.0408037197412083,True,True
SLV,46,2012-09-24,0.12372824001795765,0.08069250089466312,0.3041185,0.3057515,0.42744190250736686,0.9946590613619231,0.4163717981574958,1.0396603427863713,True,True
SLV,47,2012-10-22,0.08716020828981474,0.03636681179536288,0.2614305,0.267453,0.8740913049449001,0.9774820248791377,0.4202134032478042,1.038516965831534,True,True
SLV,48,2012-11-19,0.05858327225820431,0.06245057531150178,0.2152875,0.2386305,-0.06392624939515168,0.9021793106916342,0.42405500833811266,1.0373735888766968,False,True
SLV,49,2012-12-24,0.07622586915768208,0.05352028630812207,0.240325,0.24930449999999998,0.35364012997760247,0.9639817973602564,0.4202134032478042,1.0362302119218598,False,True
SLV,50,2013-01-22,0.05840425880821589,0.043051457976618836,0.217271,0.2316765,0.3049927146205484,0.9378206248799511,0.4163717981574958,1.0350868349670226,False,True
SLV,51,2013-02-19,0.0736713111791113,0.03611465971017874,0.2363275,0.2376415,0.7129145894797616,0.9944706627419874,0.41318383078052584,1.0339434580121856,True,True
SLV,52,2013-03-18,0.052177645848897204,0.033083272027773,0.19877050000000002,0.2111875,0.4556263848922083,0.9412039064812076,0.4163717981574958,1.0328000810573483,True,True
SLV,53,2013-04-22,0.13944301569234752,0.2948566123343147,0.3158995,0.2753605,-0.7488331501445438,1.1472215513844577,0.4202134032478042,1.0327487058384057,False,False
SLV,54,2013-05-20,0.16001516027965368,0.09934023769451028,0.3672645,0.3062675,0.47671786007948913,1.1991624968369152,0.4163717981574958,1.0419470966960456,True,False
SLV,55,2013-06-24,0.19607356367262313,0.15674356639333975,0.36991949999999996,0.33207149999999996,0.22387877874601936,1.1139754540814253,0.4202134032478042,1.0458858883862234,False,False
SLV,56,2013-07-22,0.12449359677898449,0.19963781024835592,0.3194965,0.3076965,-0.4722504929517137,1.0383494774883693,0.4163717981574958,1.0502796307777804,False,True
SLV,57,2013-08-19,0.15224797658901035,0.11017092002437197,0.35015450000000004,0.32742499999999997,0.3234776381769166,1.0694189509047876,0.41318383078052584,1.0496653430777951,False,False
SLV,58,2013-09-23,0.15994782691776252,0.21134350897823653,0.355627,0.335592,-0.2786371340556203,1.0597004696178693,0.40999586340355587,1.058844639960019,False,False
SLV,59,2013-10-21,0.1274919019465602,0.0456417533010508,0.3224665,0.307237,1.0272299082944412,1.0495692250607838,0.4049274007218332,1.062192256992548,True,True
SLV,60,2013-11-18,0.09955019351855529,0.047160094201526385,0.2798655,0.2793855,0.7471139012865563,1.0017180562341281,0.40999586340355587,1.0613616612009884,True,True
SLV,61,2013-12-23,0.10190446280835569,0.08917597292103131,0.27011949999999996,0.278301,0.1334240938002826,0.9706019741215445,0.41318383078052584,1.0605310654094289,False,True
SLV,62,2014-01-21,0.08922374905998086,0.05908500037041761,0.2634225,0.2699555,0.41217015785587413,0.9757997151382357,0.40999586340355587,1.0597004696178693,True,True
SLV,63,2014-02-24,0.09683311628128519,0.06551286828432239,0.273387,0.26837849999999996,0.3907424604189145,1.018662076135011,0.411083010629715,1.0590041008138547,False,True
SLV,64,2014-03-24,0.0873552909837403,0.04860769101686635,0.266146,0.26632049999999996,0.5862018372074729,0.999344774435314,0.40999586340355587,1.05830773200984,True,True
SLV,65,2014-04-21,0.06642686049646031,0.01293952210386922,0.23114200000000001,0.2396375,1.6358151435371306,0.9645485368525377,0.411083010629715,1.0576113632058253,True,True
SLV,66,2014-05-19,0.0559695541554449,0.023915683419188528,0.211923,0.2207345,0.8502734133605379,0.9600810022900815,0.41217015785587413,1.0569149944018106,True,True
SLV,67,2014-06-23,0.04947040138080785,0.03711090904703871,0.19033699999999998,0.201675,0.28746356804185297,0.9437808355026651,0.414270978006685,1.0562186255977957,False,True
SLV,68,2014-07-21,0.049290793897483684,0.018427507431333076,0.194882,0.2017455,0.9838928098965786,0.9659794146585674,0.41217015785587413,1.055522256793781,True,True
SLV,69,2014-08-18,0.039009608830902466,0.020307463159093854,0.1748615,0.188834,0.6528195342739433,0.9260064395183071,0.414270978006685,1.0548258879897663,True,True
SLV,70,2014-09-22,0.08338408747195565,0.02377159313982804,0.230244,0.2214985,1.254966191204803,1.0394833373589438,0.4163717981574958,1.0541295191857516,True,True
SLV,71,2014-10-20,0.08706543847426279,0.030297651156439738,0.252771,0.248203,1.0555898123689855,1.0184042900367845,0.4202134032478042,1.053433150381737,True,True
SLV,72,2014-11-24,0.10312809620370109,0.08324187690798449,0.272448,0.265389,0.21422131857663562,1.0265986909781493,0.42405500833811266,1.0527367815777222,False,True
SLV,73,2014-12-22,0.1240572728413459,0.17626354586797655,0.306209,0.2958105,-0.3512369580024972,1.0351525723393864,0.4202134032478042,1.0524200259260283,False,True
SLV,74,2015-01-20,0.14272084633588325,0.098642211140584,0.3516785,0.323369,0.36939132398622143,1.0875454975585166,0.4163717981574958,1.0521032702743345,False,False
SLV,75,2015-02-23,0.1197550219808516,0.10619772640411554,0.3196795,0.3065685,0.12014547266677802,1.0427669509424484,0.414270978006685,1.0576113632058253,False,True
SLV,76,2015-03-23,0.08677639920259286,0.04758184178037937,0.2734625,0.27586299999999997,0.6008834728524564,0.9912982168685182,0.41217015785587413,1.0569149944018106,True,True
SLV,77,2015-04-20,0.08070211953893948,0.051985869069089176,0.256525,0.2626345,0.43979290637433655,0.9767376334792268,0.414270978006685,1.0562186255977957,True,True
SLV,78,2015-05-18,0.07239228836429995,0.0647822783091967,0.244699,0.2537775,0.11106769634117114,0.9642265370255441,0.4163717981574958,1.0555222567937812,False,True
SLV,79,2015-06-22,0.06675477266557067,0.017694519431841613,0.2257965,0.2376275,1.3277708403187627,0.9502119914572178,0.414270978006685,1.0548258879897663,True,True
SLV,80,2015-07-20,0.1094032401902418,0.039742073981424056,0.300407,0.2902475,1.0126300828515462,1.0350028854684363,0.4163717981574958,1.0541295191857516,True,True
SLV,81,2015-08-24,0.13070814943550876,0.056246663604979666,0.3309035,0.30298,0.843220245272919,1.0921628490329394,0.4202134032478042,1.053433150381737,True,False
SLV,82,2015-09-21,0.08236847142006087,0.055442466505275574,0.2608475,0.266798,0.39585689177177186,0.9776966094198608,0.42405500833811266,1.0597004696178693,False,True
SLV,83,2015-10-19,0.07475493927439672,0.07332617172763822,0.2492965,0.2600305,0.01929769268135014,0.9587202270502884,0.4202134032478042,1.0590041008138547,False,True
SLV,84,2015-11-23,0.08782750808593902,0.022223463321569974,0.2582135,0.2636415,1.3742261183887778,0.9794114356047892,0.4163717981574958,1.05830773200984,True,True
SLV,85,2015-12-21,0.06476897357631038,0.05629121233462797,0.222355,0.2417715,0.14028824931662762,0.919690699689583,0.4202134032478042,1.0576113632058253,False,True
SLV,86,2016-01-19,0.07365481350525123,0.05972949230921714,0.246571,0.253236,0.20956359031366062,0.9736806773128623,0.4163717981574958,1.0569149944018106,False,True
SLV,87,2016-02-22,0.08234376817576526,0.054291072211713295,0.25601700000000005,0.2644685,0.41654298147451596,0.9680434531900777,0.414270978006685,1.0562186255977957,True,True
SLV,88,2016-03-21,0.08699135213984192,0.04648136474583672,0.2558855,0.2647485,0.6267572389082842,0.9665229453613523,0.4163717981574958,1.0555222567937812,True,True
SLV,89,2016-04-18,0.08092106038695127,0.05869719921492614,0.260671,0.257997,0.3210821042019514,1.0103644616022667,0.4164573898160059,1.0548258879897663,False,True
SLV,90,2016-05-23,0.08462940445337361,0.05111711806648922,0.2785085,0.279478,0.5041623439654835,0.9965310328541065,0.4163717981574958,1.0541295191857516,True,True
SLV,91,2016-06-20,0.10200558448409121,0.04605945403697438,0.28213049999999995,0.279854,0.795094520607896,1.008134598755065,0.4164573898160059,1.053433150381737,True,True
SLV,92,2016-07-18,0.08521598632463886,0.08222033996991843,0.272479,0.2763185,0.03578633281049678,0.9861048029719328,0.41654298147451596,1.0527367815777222,False,True
SLV,93,2016-08-22,0.06589634613460359,0.05495190786412685,0.247821,0.261235,0.1816245941166753,0.9486515972208931,0.4164573898160059,1.0524200259260283,False,True
SLV,94,2016-09-19,0.06935864914216565,0.06298029534134009,0.2487645,0.26083049999999997,0.09646895113857644,0.9537400725758683,0.4163717981574958,1.0521032702743345,False,True
SLV,95,2016-10-24,0.06683675731012297,0.057149727258532235,0.237371,0.2472595,0.15657857048884086,0.9600076033478997,0.414270978006685,1.0517865146226406,False,True
SLV,96,2016-11-21,0.062278652915222305,0.08021047653030568,0.22575699999999999,0.243738,-0.2530354191551722,0.9262281630275131,0.41217015785587413,1.051469758970947,False,True
SLV,97,2016-12-19,0.07288077728257737,0.04970339531634345,0.24618849999999998,0.260479,0.38275167113991754,0.9451376118612248,0.411083010629715,1.051153003319253,False,True
SLV,98,2017-01-23,0.05678904994448396,0.025882300656710308,0.21633249999999998,0.2393935,0.7857841617021996,0.9036690636963827,0.40999586340355587,1.0508362476675592,True,True
SLV,99,2017-02-21,0.04783958686988032,0.02230457496332685,0.198013,0.223414,0.7630616612113141,0.8863052449712193,0.411083010629715,1.0505194920158654,True,True
SLV,100,2017-03-20,0.03759402997945929,0.04164787022028192,0.176615,0.20243,-0.10240497149071974,0.8724744356073705,0.41217015785587413,1.0502027363641715,False,True
SLV,101,2017-04-24,0.04037787128645542,0.01684395267914824,0.178469,0.1901755,0.8742901935320261,0.938443700686997,0.411083010629715,1.0498859807124776,True,True
SLV,102,2017-05-22,0.0450543717662297,0.03428841314680757,0.190164,0.20309100000000002,0.273062533911083,0.9363487303720991,0.41217015785587413,1.0495692250607838,False,True
SLV,103,2017-06-19,0.033368319346423,0.021002240640867722,0.1666045,0.1867315,0.4629777980724203,0.8922142220246717,0.411083010629715,1.0492716930124921,True,True
SLV,104,2017-07-24,0.042101287455611015,0.03321669665491149,0.188438,0.200264,0.2370256603166668,0.9409479487077058,0.41217015785587413,1.0489741609642005,False,True
SLV,105,2017-08-21,0.05090222903648029,0.038315699923875055,0.2036125,0.21844550000000001,0.28404698318694493,0.9320974796917308,0.411083010629715,1.048676628915909,False,True
SLV,106,2017-09-18,0.04141140303919525,0.02466709357233978,0.18775,0.197353,0.5180861672621221,0.9513409981099856,0.40999586340355587,1.0483790968676174,True,True
SLV,107,2017-10-23,0.037598618279037335,0.019021191366341714,0.1717815,0.1835455,0.6814136091096925,0.9359069004688211,0.411083010629715,1.0480815648193258,True,True
SLV,108,2017-11-20,0.03656751541377202,0.03063068975546481,0.172821,0.17913099999999998,0.17715784975263094,0.9647743829934519,0.41217015785587413,1.0477840327710342,False,True
SLV,109,2017-12-18,0.035509230961724585,0.02832602952998041,0.16519050000000002,0.179609,0.22601153647493025,0.9197228423965393,0.411083010629715,1.0474865007227425,False,True
SLV,110,2018-01-22,0.035310512763946554,0.015027889155717018,0.165313,0.174506,0.8542729797779647,0.9473198629273492,0.40999586340355587,1.047188968674451,True,True
SLV,111,2018-02-20,0.045962357553717886,0.047415998834883344,0.1891515,0.194988,-0.031136952475539287,0.9700673887623854,0.411083010629715,1.0468914366261595,False,True
SLV,112,2018-03-19,0.03599835047928275,0.016255259556176453,0.16659649999999998,0.17292849999999999,0.7950565959834119,0.9633837106087197,0.40999586340355587,1.0465939045778678,True,True
SLV,113,2018-04-23,0.04008205774999717,0.03285196387303605,0.17712850000000002,0.18444850000000002,0.1989172703375736,0.9603141256231414,0.411083010629715,1.046357899180653,False,True
SLV,114,2018-05-21,0.039645580735478914,0.023055117565001546,0.16712300000000002,0.17563849999999998,0.5420917200350934,0.9515168940750465,0.40999586340355587,1.0461218937834382,True,True
SLV,115,2018-06-18,0.032898690578156566,0.026855273746351126,0.160392,0.1733625,0.20297064012118465,0.9251827817434567,0.411083010629715,1.0458858883862234,False,True
SLV,116,2018-07-23,0.04217367383276636,0.0216765854788894,0.17451650000000002,0.1753025,0.665563515739221,0.9955163217866261,0.40999586340355587,1.0456498829890086,True,True
SLV,117,2018-08-20,0.04062748101388323,0.04004115121059665,0.17359249999999998,0.178538,0.014537004349003145,0.9723000145627261,0.411083010629715,1.0454138775917938,False,True
SLV,118,2018-09-24,0.039924757908119515,0.01938415040667232,0.172414,0.1798845,0.7225408876114908,0.958470574173984,0.40999586340355587,1.045177872194579,True,True
SLV,119,2018-10-22,0.0397959348353284,0.02079243130710734,0.174895,0.178258,0.649175726236815,0.9811340865487103,0.411083010629715,1.0449418667973642,True,True
SLV,120,2018-11-19,0.04927218047385651,0.030357242532890894,0.193896,0.2033105,0.4843245084454694,0.9536939803896012,0.41217015785587413,1.0447058614001494,True,True
SLV,121,2018-12-24,0.04725836128702564,0.016915257506321946,0.191241,0.1998505,1.0274135710747805,0.9569202979226973,0.414270978006685,1.0444698560029346,True,True
SLV,122,2019-01-22,0.03165709680729541,0.01802177725860118,0.15671600000000002,0.16908050000000002,0.5633814768532979,0.9268721112132978,0.4163717981574958,1.0442338506057198,True,True
SLV,123,2019-02-19,0.03057528122885898,0.02223617052090415,0.158786,0.17242200000000002,0.3184716137833083,0.9209149644476923,0.4164573898160059,1.0440871606393927,False,True
SLV,124,2019-03-18,0.025778310821357526,0.03390324055428378,0.141886,0.1543235,-0.2739771288585876,0.9194063120652396,0.4163717981574958,1.0439404706730655,False,True
SLV,125,2019-04-22,0.026554634303303844,0.012761779854038192,0.1425795,0.15171849999999998,0.732749527303314,0.9397634434825023,0.414270978006685,1.0437937807067383,True,True
SLV,126,2019-05-20,0.025812852322487798,0.016735675941807512,0.139873,0.146541,0.43332979517211234,0.9544973761609379,0.4163717981574958,1.0436470907404112,True,True
SLV,127,2019-06-24,0.0489230159547847,0.02154757206070234,0.191961,0.185905,0.819984814864687,1.032575777951104,0.4164573898160059,1.043500400774084,True,True
SLV,128,2019-07-22,0.06077125883691327,0.03031305525904114,0.22119250000000001,0.2064975,0.6955384743543465,1.0711630891415151,0.41654298147451596,1.043353710807757,True,False
